gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
779859287																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lynx_lynx_S_1193_3_1		Tembrock, Günter													PRESENT																			1968-03-03T09:00:00				1968	3	3																DE				Tierpark Berlin																																																												Lynx lynx (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Carnivora	Felidae		Lynx	Lynx			lynx			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:45.134Z								Sound	false	false	2435240	2435240	1	44	359	732	9703	2435239		2435240	Lynx lynx	Lynx lynx (Linnaeus, 1758)	Lynx lynx Linnaeus, 1758		BIOCASE	2022-09-09T08:41:45.134Z	2022-04-23T02:14:53.686Z	false										LC
779859285																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_V_2135_1_1		Tembrock, Günter													PRESENT																			2008-09-05T14:20:00				2008	9	5																DE				Zoo Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:44.470Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:44.470Z	2022-04-23T02:14:53.686Z	false										EN
779859284																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_V_2134_25_2		Tembrock, Günter													PRESENT																			2008-09-05T14:20:00				2008	9	5																DE				Zoo Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:37.475Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:37.475Z	2022-04-23T02:14:53.686Z	false										EN
779859283																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_V_2133_2_1		Tembrock, Günter													PRESENT																			2007-08-28T17:20:00				2007	8	28																DE				Zoo Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:43.675Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:43.675Z	2022-04-23T02:14:53.686Z	false										EN
779859282																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_V_2130_26_2		Tembrock, Günter													PRESENT																			2006-09-21T12:20:00				2006	9	21																DE				Zoo Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:41.698Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:41.698Z	2022-04-23T02:14:53.686Z	false										EN
779859281																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_V_2125_1_1		Tembrock, Günter													PRESENT																			2005-09-01T15:10:00				2005	9	1																DE				Zoo Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:40.565Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:40.565Z	2022-04-23T02:14:53.686Z	false										EN
779859280																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_V_2124_19_2		Tembrock, Günter													PRESENT																			2005-09-01T15:07:00				2005	9	1																DE				Zoo Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:45.348Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:45.348Z	2022-04-23T02:14:53.686Z	false										EN
779859279																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_V_2123_19_2		Tembrock, Günter													PRESENT																			2005-08-17T15:08:00				2005	8	17																DE				Zoo Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:46.197Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:46.197Z	2022-04-23T02:14:53.686Z	false										EN
779859278																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_V_2117_4_1		Tembrock, Günter													PRESENT																			2004-06-07T15:30:00				2004	6	7																DE				Zoo Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:45.728Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:45.728Z	2022-04-23T02:14:53.686Z	false										EN
779859275																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_847_5_1		Tembrock, Günter													PRESENT																			1964-02-09T14:00:00				1964	2	9																DE				Tierpark Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:45.376Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:45.376Z	2022-04-23T02:14:53.686Z	false										EN
779859273																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_838_2_1		Tembrock, Günter													PRESENT																			1963-12-25T10:30:00				1963	12	25																DE				Tierpark Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:44.974Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:44.974Z	2022-04-23T02:14:53.686Z	false										EN
779859271																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_815_1_1		Tembrock, Günter													PRESENT																			1963-10-05T14:00:00				1963	10	5																DE				Tierpark Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:44.977Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:44.977Z	2022-04-23T02:14:53.686Z	false										EN
779859266																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_758_4_1		Tembrock, Günter													PRESENT																			1962-12-31T14:00:00				1962	12	31																DE				Tierpark Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:42.281Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:42.281Z	2022-04-23T02:14:53.686Z	false										EN
779859265																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_758_1_1		Tembrock, Günter													PRESENT																			1962-12-31T12:00:00				1962	12	31																DE				Tierpark Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:41.895Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:41.895Z	2022-04-23T02:14:53.686Z	false										EN
779859255																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_655_4_1		Tembrock, Günter													PRESENT																			1961-11-25T14:00:00				1961	11	25																DE				Tierpark Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:37.228Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:37.228Z	2022-04-23T02:14:53.686Z	false										EN
779859254																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_655_3_1		Tembrock, Günter													PRESENT																			1961-11-25T14:00:00				1961	11	25																DE				Tierpark Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:38.340Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:38.340Z	2022-04-23T02:14:53.686Z	false										EN
779859249																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_355_1_1		Tembrock, Günter													PRESENT																			1960-03-26T16:15:00				1960	3	26																DE				Tierpark Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:40.072Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:40.072Z	2022-04-23T02:14:53.686Z	false										EN
779859245																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1538_5_1		Altmann, Dagmar													PRESENT																																									DE				Tierpark Berlin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:41.193Z							RECORDED_DATE_INVALID	Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:41.193Z	2022-04-23T02:14:53.686Z	false										EN
779859244																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1436_9_1		Wilden, Inka													PRESENT																			1990-06-27T00:00:00				1990	6	27																DE				Zoo Schwerin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:46.370Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:46.370Z	2022-04-23T02:14:53.686Z	false										EN
779859243																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1436_8_1		Wilden, Inka													PRESENT																			1990-06-20T00:00:00				1990	6	20																DE				Zoo Schwerin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:46.264Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:46.264Z	2022-04-23T02:14:53.686Z	false										EN
779859242																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1436_7_1		Wilden, Inka													PRESENT																			1990-06-20T13:45:00				1990	6	20																DE				Zoo Schwerin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:46.156Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:46.156Z	2022-04-23T02:14:53.686Z	false										EN
779859241																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1436_6_1		Wilden, Inka													PRESENT																			1990-06-20T00:00:00				1990	6	20																DE				Zoo Schwerin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:45.999Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:45.999Z	2022-04-23T02:14:53.686Z	false										EN
779859240																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1436_5_1		Wilden, Inka													PRESENT																			1990-06-20T00:00:00				1990	6	20																DE				Zoo Schwerin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:46.874Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:46.874Z	2022-04-23T02:14:53.686Z	false										EN
779859239																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1436_3_1		Wilden, Inka													PRESENT																			1990-06-13T14:45:00				1990	6	13																DE				Zoo Schwerin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:46.700Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:46.700Z	2022-04-23T02:14:53.686Z	false										EN
779859238																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1436_2_1		Wilden, Inka													PRESENT																			1990-06-13T10:26:00				1990	6	13																DE				Zoo Schwerin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:46.766Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:46.766Z	2022-04-23T02:14:53.686Z	false										EN
779859237																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1436_24_2		Wilden, Inka													PRESENT																			1990-07-13T00:00:00				1990	7	13																DE				Zoo Schwerin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:36.766Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:36.766Z	2022-04-23T02:14:53.686Z	false										EN
779859236																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1436_23_2		Wilden, Inka													PRESENT																			1990-07-12T15:03:00				1990	7	12																DE				Zoo Schwerin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:37.573Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:37.573Z	2022-04-23T02:14:53.686Z	false										EN
779859235																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1436_22_2		Wilden, Inka													PRESENT																			1990-07-12T00:00:00				1990	7	12																DE				Zoo Schwerin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:37.220Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:37.220Z	2022-04-23T02:14:53.686Z	false										EN
779859234																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1436_21_2		Wilden, Inka													PRESENT																			1990-07-12T00:00:00				1990	7	12																DE				Zoo Schwerin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:38.259Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:38.259Z	2022-04-23T02:14:53.686Z	false										EN
779859233																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1436_20_2		Wilden, Inka													PRESENT																			1990-07-12T00:00:00				1990	7	12																DE				Zoo Schwerin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:38.362Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:38.362Z	2022-04-23T02:14:53.686Z	false										EN
779859232																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1436_1_1		Wilden, Inka													PRESENT																			1990-06-13T10:26:00				1990	6	13																DE				Zoo Schwerin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:46.656Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:46.656Z	2022-04-23T02:14:53.686Z	false										EN
779859231																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1436_19_2		Wilden, Inka													PRESENT																			1990-07-12T00:00:00				1990	7	12																DE				Zoo Schwerin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:46.848Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:46.848Z	2022-04-23T02:14:53.686Z	false										EN
779859230																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1436_18_2		Wilden, Inka													PRESENT																			1990-07-12T00:00:00				1990	7	12																DE				Zoo Schwerin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:43.176Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:43.176Z	2022-04-23T02:14:53.686Z	false										EN
779859229																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Lycaon_pictus_S_1436_17_2		Wilden, Inka													PRESENT																			1990-07-12T00:00:00				1990	7	12																DE				Zoo Schwerin																																																												Lycaon pictus (Temminck, 1820)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Lycaon	Lycaon			pictus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:42.951Z								Sound	false	false	5219317	5219317	1	44	359	732	9701	2434544		5219317	Lycaon pictus	Lycaon pictus (Temminck, 1820)	Lycaon pictus Temminck, 1820		BIOCASE	2022-09-09T08:41:42.951Z	2022-04-23T02:14:53.686Z	false										EN
