gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
779848795																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_V_1998_1_1		Tembrock, Günter																																	1996-06-15 12:14																						DE					Leest																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848794																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_V_1852_18_2		Frommolt, Karl-Heinz																																	1991-09-24																						CA					Cambridge Bay																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848498																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1454_9_2		Frommolt, Karl-Heinz																																	1997-05-15 13:08																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848497																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1454_8_2		Frommolt, Karl-Heinz																																	1997-05-15 13:08																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848496																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1454_7_2		Frommolt, Karl-Heinz																																	1997-05-15 12:31																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848494																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1454_6_1		Frommolt, Karl-Heinz																																	1997-05-15 12:20																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848493																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1454_5_1		Frommolt, Karl-Heinz																																	1997-05-15 12:16																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848492																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1454_4_1		Frommolt, Karl-Heinz																																	1997-05-15 11:33																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848491																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1454_3_1		Frommolt, Karl-Heinz																																	1997-05-15 11:31																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848490																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1454_2_1		Frommolt, Karl-Heinz																																	1997-05-15 11:23																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848489																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1454_1_1		Frommolt, Karl-Heinz																																	1997-05-15 11:10																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848488																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1454_15_2		Mehwald, Doreen																																	1997-04-30 20:05																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848487																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1454_14_2		Mehwald, Doreen																																	1997-04-30 19:53																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848485																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1454_12_2		Mehwald, Doreen																																	1997-04-30 13:42																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848484																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1454_11_2		Mehwald, Doreen																																	1997-04-30 11:53																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848483																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1454_10_2		Mehwald, Doreen																																	1997-04-30 10:15																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848482																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1453_9_1		Frommolt, Karl-Heinz																																	1997-05-14 10:18																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848481																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1453_8_1		Mehwald, Doreen																																	1997-04-27 21:52																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848480																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1453_7_1		Mehwald, Doreen																																	1997-04-27 20:13																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848479																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1453_6_1		Mehwald, Doreen																																	1997-04-27 20:13																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848477																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1453_4_1		Mehwald, Doreen																																	1997-04-27 13:15																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848476																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1453_3_1		Mehwald, Doreen																																	1997-04-27 12:07																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848475																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1453_2_1		Mehwald, Doreen																																	1997-04-27 11:06																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848473																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1453_18_2		Frommolt, Karl-Heinz																																	1997-05-15 11:10																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848472																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1453_17_2		Frommolt, Karl-Heinz																																	1997-05-14 12:05																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848471																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1453_16_2		Frommolt, Karl-Heinz																																	1997-05-14 11:28																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848470																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1453_15_2		Frommolt, Karl-Heinz																																	1997-05-14 11:28																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848469																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1453_13_2		Frommolt, Karl-Heinz																																	1997-05-14 11:11																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848468																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1453_12_2		Frommolt, Karl-Heinz																																	1997-05-14 11:05																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848467																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1453_11_2		Frommolt, Karl-Heinz																																	1997-05-14 11:04																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848466																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1453_10_2		Frommolt, Karl-Heinz																																	1997-05-14 10:55																						DE					Birken-Honigsessen																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848201																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1182_7_1		Tembrock, Günter																																	1967-12-25 11:00																						DE					Tierpark Berlin																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848200																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_f._familiaris_S_1182_6_1		Tembrock, Günter																																	1967-12-25 11:00																						DE					Tierpark Berlin																																																																				Canis lupus f. familiaris (Linnaeus, 1758)																												
779848162																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_V_2104_5_1		Tembrock, Günter																																	2003-06-27 20:31																						DE					Zoo Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848161																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_V_2076_6_1		Tembrock, Günter																																	1999-07-25 18:27																						DE					Wildpark Schorfheide																																																																				Canis lupus Linnaeus, 1758																												
779848157																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_V_1854_7_1		Frommolt, Karl-Heinz																																	1991-10-10 14:00																						CA					Wildlife Park Shubenacadie																																																																				Canis lupus Linnaeus, 1758																												
779848156																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_V_1853_2_1		Frommolt, Karl-Heinz																																	1991-10-05 15:57																						CA					Wildlife Park Shubenacadie																																																																				Canis lupus Linnaeus, 1758																												
779848155																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_V_1853_1_1		Frommolt, Karl-Heinz																																	1991-10-05 13:30																						CA					Wildlife Park Shubenacadie																																																																				Canis lupus Linnaeus, 1758																												
779848154																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_V_1852_24_2		Frommolt, Karl-Heinz																																	1991-10-05																						CA					Wildlife Park Shubenacadie																																																																				Canis lupus Linnaeus, 1758																												
779848149																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_V_1760_8_1		Tembrock, Günter																																	1988-11-12 9:58																						DE					Zoo Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848148																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_V_1760_11_1		Tembrock, Günter																																	1988-11-12 10:12																						DE					Zoo Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848144																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_V_1680_42_2		Tembrock, Günter																																	1987-02-06 11:35																						DE					Zoo Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848143																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_V_1680_29_2		Tembrock, Günter																																	1986-12-30 11:47																						DE					Zoo Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848141																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_V_1665_25_1		Tembrock, Günter																																	1986-08-08 10:40																						DE					Zoo Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848140																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_V_1662_7_1		Tembrock, Günter																																	1986-02-07 9:54																						DE					Zoo Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848139																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_V_1662_24_1		Tembrock, Günter																																	1986-02-07 11:17																						DE					Zoo Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848133																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_V_1654_23_1		Tembrock, Günter																																	1984-08-18 13:37																						DE					Zoo Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848132																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_V_1654_17_1		Tembrock, Günter																																	1984-08-18 13:21																						DE					Zoo Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848124																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_921_5_1		Tembrock, Günter																																	1964-09-29 16:00																						DE					Tierpark Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848123																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_921_3_1		Tembrock, Günter																																	1964-09-29 16:00																						DE					Tierpark Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848121																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_804_6_1		Altmann, Dagmar																																	1963-07-30																						DE					Tierpark Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848120																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_804_3_1		Altmann, Dagmar																																	1963-07-30																						DE					Tierpark Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848119																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_804_1_1		Altmann, Dagmar																																	1963-07-01																						DE					Tierpark Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848118																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_800_3_1		Tembrock, Günter																																	1963-07-26 20:00																						DE					Tierpark Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848104																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_560_1_1		Tembrock, Günter																																	1960-01-07 16:00																						DE					Zoo Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848086																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_337_1_1		Tembrock, Günter																																	1960-01-23 14:00																						DE					Zoo Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848085																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_251_2_1		Tembrock, Günter																																	1959-05-22 11:00																						DE					Zoo Münster																																																																				Canis lupus Linnaeus, 1758																												
779848084																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_249_3_1		Tembrock, Günter																																	1959-05-08 19:00																						DE					Zoo Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848080																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_194_1_1		Tembrock, Günter																																	1958-12-31 16:00																						DE					Zoo Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848079																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_1482_4_1		Altmann, Dagmar																																																							DE					Tierpark Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848073																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_1442_6_1		Frommolt, Karl-Heinz																																	1982-03-12 9:05																						MD					Zoo Kischinjow																																																																				Canis lupus Linnaeus, 1758																												
779848072																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_1442_5_1		Frommolt, Karl-Heinz																																	1982-03-12 8:55																						MD					Zoo Kischinjow																																																																				Canis lupus Linnaeus, 1758																												
779848071																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_1442_4_1		Frommolt, Karl-Heinz																																	1982-03-12 8:27																						MD					Zoo Kischinjow																																																																				Canis lupus Linnaeus, 1758																												
779848070																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_1442_3_1		Frommolt, Karl-Heinz																																	1982-03-12 7:12																						MD					Zoo Kischinjow																																																																				Canis lupus Linnaeus, 1758																												
779848069																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_1442_2_1		Frommolt, Karl-Heinz																																	1982-03-12																						MD					Zoo Kischinjow																																																																				Canis lupus Linnaeus, 1758																												
779848068																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_1442_1_1		Frommolt, Karl-Heinz																																	1982-03-10 10:00																						MD					Zoo Kischinjow																																																																				Canis lupus Linnaeus, 1758																												
779848065																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_1196_3_1		Tembrock, Günter																																	1968-03-24 11:30																						DE					Tierpark Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848059																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_1024_3_1		Tembrock, Günter																																	1965-09-19 8:00																						DE					Tierpark Berlin																																																																				Canis lupus Linnaeus, 1758																												
779848042																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_V_1852_9_1		Frommolt, Karl-Heinz																																	1991-09-22 17:09																						CA					Elk Island National Park													53.677778	-112.826111																																																						Canis latrans Say, 1823																												
779848041																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_V_1852_15_2		Frommolt, Karl-Heinz																																	1991-09-22 23:44																						CA					Elk Island National Park													53.677778	-112.826111																																																						Canis latrans Say, 1823																												
779848033																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_40_1		Frommolt, Karl-Heinz																																	1992-09-01 20:45																						CA					Elk Island National Park													53.666667	-112.868889																																																						Canis latrans Say, 1823																												
779848032																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_39_1		Frommolt, Karl-Heinz																																	1992-09-01 20:35																						CA					Elk Island National Park													53.666667	-112.868889																																																						Canis latrans Say, 1823																												
779848031																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_38_1		Frommolt, Karl-Heinz																																	1992-09-01 20:00																						CA					Elk Island National Park													53.666667	-112.868889																																																						Canis latrans Say, 1823																												
779848030																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_36_1		Frommolt, Karl-Heinz																																	1992-09-01 19:49																						CA					Elk Island National Park													53.666667	-112.868889																																																						Canis latrans Say, 1823																												
779848029																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_35_1		Frommolt, Karl-Heinz																																	1992-08-31 20:08																						CA					Elk Island National Park													53.666667	-112.868889																																																						Canis latrans Say, 1823																												
779848028																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_34_1		Frommolt, Karl-Heinz																																	1992-08-31 20:08																						CA					Elk Island National Park													53.666667	-112.868889																																																						Canis latrans Say, 1823																												
779848027																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_33_1		Frommolt, Karl-Heinz																																	1992-08-31 20:06																						CA					Elk Island National Park													53.666667	-112.868889																																																						Canis latrans Say, 1823																												
779848026																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_32_1		Frommolt, Karl-Heinz																																	1992-08-31 19:54																						CA					Elk Island National Park													53.666667	-112.868889																																																						Canis latrans Say, 1823																												
779848025																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_31_1		Frommolt, Karl-Heinz																																	1992-08-31 19:52																						CA					Elk Island National Park													53.666667	-112.868889																																																						Canis latrans Say, 1823																												
779848024																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_30_1		Frommolt, Karl-Heinz																																	1992-08-31 19:38																						CA					Elk Island National Park													53.666667	-112.868889																																																						Canis latrans Say, 1823																												
779848023																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_29_1		Frommolt, Karl-Heinz																																	1992-08-31 19:02																						CA					Elk Island National Park													53.666667	-112.868889																																																						Canis latrans Say, 1823																												
779848022																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_28_1		Frommolt, Karl-Heinz																																	1992-08-31 19:00																						CA					Elk Island National Park													53.666667	-112.868889																																																						Canis latrans Say, 1823																												
779848021																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_21_1		Frommolt, Karl-Heinz																																	1992-08-30 20:47																						CA					Elk Island National Park													53.633333	-112.8575																																																						Canis latrans Say, 1823																												
779848020																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_16_1		Frommolt, Karl-Heinz																																	1992-08-29 21:40																						CA					Elk Island National Park													53.633333	-112.8575																																																						Canis latrans Say, 1823																												
779848019																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_14_1		Frommolt, Karl-Heinz																																	1992-08-29 20:08																						CA					Elk Island National Park													53.6225	-112.853611																																																						Canis latrans Say, 1823																												
779848018																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_13_1		Frommolt, Karl-Heinz																																	1992-08-29 19:48																						CA					Elk Island National Park													53.6225	-112.853611																																																						Canis latrans Say, 1823																												
779848017																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_12_1		Frommolt, Karl-Heinz																																	1992-08-29 19:34																						CA					Elk Island National Park													53.6225	-112.853611																																																						Canis latrans Say, 1823																												
779848016																																																											MfN	TSA			Sound Recording					TSA:Canis_latrans_DIG_101_10_1		Frommolt, Karl-Heinz																																	1992-08-29 18:55																						CA					Elk Island National Park													53.6225	-112.853611																																																						Canis latrans Say, 1823																												
779848013																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_V_1877_2_2		Fischer, Stefan																																	1993-02-09 20:43																						SN					St. Louis																																																																				Canis anthus F. Cuvier, 1820																												
779848012																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_897_4_1		Tembrock, Günter																																	1964-06-19 nachm																						DE					Zoo Leipzig																																																																				Canis aureus Linnaeus, 1758																												
779848011																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_658_2_1		Tembrock, Günter																																	1961-11-18 16:45																						DE					Tierpark Berlin																																																																				Canis aureus Linnaeus, 1758																												
779848010																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_633_1_1		Tembrock, Günter																																	1961-10-04 18:15																						DE					Tierpark Berlin																																																																				Canis aureus Linnaeus, 1758																												
779848009																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_625_4_1		Tembrock, Günter																																	1961-09-25 18:45																						DE					Tierpark Berlin																																																																				Canis aureus Linnaeus, 1758																												
779848008																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_594_2_1		Tembrock, Günter																																	1961-05-13 14:00																						DE					Zoo Berlin																																																																				Canis anthus F. Cuvier, 1820																												
779848006																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_497_1_1		Tembrock, Günter																																	1960-12-26 15:00																						DE					Zoo Berlin																																																																				Canis anthus F. Cuvier, 1820																												
779848003																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_264_4_1		Tembrock, Günter																																	1959-06-12 19:15																						DE					Zoo Berlin																																																																				Canis anthus F. Cuvier, 1820																												
779848002																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_249_4_1		Tembrock, Günter																																	1959-05-08 19:00																						DE					Zoo Berlin																																																																				Canis anthus F. Cuvier, 1820																												
779848001																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_239_1_1		Tembrock, Günter																																	1959-03-26 18:00																						DE					Zoo Berlin																																																																				Canis anthus F. Cuvier, 1820																												
779848000																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_232_1_1		Heydecke, Rolf																																	1957-03-08																						DE					Zoo Halle																																																																				Canis aureus Linnaeus, 1758																												
779847999																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_212_3_1		Tembrock, Günter																																	1959-01-17 17:00																						DE					Zoo Berlin																																																																				Canis anthus F. Cuvier, 1820																												
779847998																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_194_2_1		Tembrock, Günter																																	1958-12-31 16:00																						DE					Zoo Berlin																																																																				Canis anthus F. Cuvier, 1820																												
779847997																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_162_1_1		Heydecke, Rolf																																	1957-01-16																						DE					Tierpark Berlin																																																																				Canis aureus Linnaeus, 1758																												
779847996																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_153_1_1		Heydecke, Rolf																																	1957-03-06																						DE					Zoo Halle																																																																				Canis aureus Linnaeus, 1758																												
779847995																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_147_1_1		Heydecke, Rolf																																	1957-02-05																						DE					Tierpark Berlin																																																																				Canis aureus Linnaeus, 1758																												
779847994																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_146_2_1		Heydecke, Rolf																																	1957-02-05																						DE					Tierpark Berlin																																																																				Canis aureus Linnaeus, 1758																												
779847992																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_141_1_1		Heydecke, Rolf																																	1957-01-11																						DE					Tierpark Berlin																																																																				Canis aureus Linnaeus, 1758																												
779847991																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_137_1_1		Heydecke, Rolf																																	1957-03-05																						DE					Zoo Halle																																																																				Canis aureus Linnaeus, 1758																												
779847990																																																											MfN	TSA			Sound Recording					TSA:Canis_aureus_S_136_1_1		Heydecke, Rolf																																	1957-03-29																						DE					Tierpark Berlin																																																																				Canis aureus Linnaeus, 1758																												
779847946																																																											MfN	TSA			Sound Recording					TSA:Callorhinus_ursinus_DIG_27_10_0		Frommolt, Karl-Heinz																																	1999-07-09 18:28																						RU					Insel Mednyi													54.516667	168.083333																																																						Callorhinus ursinus Linnaeus, 1758																												
779847945																																																											MfN	TSA			Sound Recording					TSA:Callorhinus_ursinus_DIG_22_13_0		Frommolt, Karl-Heinz																																	1999-07-20 17:30																						RU					Insel Mednyi													54.516667	168.083333																																																						Callorhinus ursinus Linnaeus, 1758																												
779847944																																																											MfN	TSA			Sound Recording					TSA:Callorhinus_ursinus_DIG_22_12_0		Frommolt, Karl-Heinz																																	1999-07-20 17:25																						RU					Insel Mednyi													54.516667	168.083333																																																						Callorhinus ursinus Linnaeus, 1758																												
